Borough,Grade,Category,Year,# Total Days,# Days Absent,# Days Present,% Attendance,# Contributing 10+ Total Days and 1+ Pres Day,# Chronically Absent,% Chronically Absent
Queens,12,Hispanic,2023-24,1213238,173538,1039700,85.7,7541,3367,44.6
Queens,12,Other,2023-24,84860,10108,74752,88.1,521,208,39.9
Queens,12,White,2023-24,336538,40624,295914,87.9,2055,790,38.4
Queens,12,Female,2023-24,1392567,178470,1214097,87.2,8619,3674,42.6
Queens,12,Male,2023-24,1587768,207148,1380620,87.0,9798,3901,39.8
Queens,12,Neither male nor female,2023-24,1146,69,1077,94.0,7,2,28.6
Queens,12,Not Poverty,2023-24,712517,76111,636406,89.3,4414,1483,33.6
Queens,12,Poverty,2023-24,2268964,309576,1959388,86.4,14016,6097,43.5
Queens,12,ELL,2023-24,341227,63632,277595,81.4,2141,1125,52.5
Queens,12,Not ELL,2023-24,2640254,322055,2318199,87.8,16283,6452,39.6
Queens,9,All Students,2018-19,3637804,408589,3229215,88.8,22755,6311,27.7
Queens,9,Not SWD,2018-19,2931643,290112,2641531,90.1,18397,4539,24.7
Queens,9,SWD,2018-19,706161,118477,587684,83.2,4358,1772,40.7
Queens,9,Asian,2018-19,962984,67776,895208,93.0,6013,1045,17.4
Queens,9,Black,2018-19,714775,104270,610505,85.4,4452,1586,35.6
Queens,9,Hispanic,2018-19,1432266,189299,1242967,86.8,9038,2979,33.0
Queens,9,Other,2018-19,141393,13443,127950,90.5,876,208,23.7
Queens,9,White,2018-19,386386,33801,352585,91.3,2376,493,20.7
Queens,9,Female,2018-19,1664939,164440,1500499,90.1,10383,2623,25.3
Queens,9,Male,2018-19,1972812,244128,1728684,87.6,12371,3687,29.8
Queens,9,Not Poverty,2018-19,943761,88710,855051,90.6,5960,1355,22.7
Queens,9,Poverty,2018-19,2694043,319879,2374164,88.1,16795,4956,29.5
Queens,9,ELL,2018-19,512267,79013,433254,84.6,3518,1378,39.2
Queens,9,Not ELL,2018-19,3125537,329576,2795961,89.5,19237,4933,25.6
Queens,9,All Students,2019-20,2400943,254498,2146445,89.4,22397,6057,27.0
Queens,9,Not SWD,2019-20,1924439,177832,1746607,90.8,18003,4255,23.6
Queens,9,SWD,2019-20,476504,76666,399838,83.9,4394,1802,41.0
Queens,9,Asian,2019-20,612131,41903,570228,93.2,5690,1006,17.7
Queens,9,Black,2019-20,454323,61317,393006,86.5,4254,1488,35.0
Queens,9,Hispanic,2019-20,998368,122441,875927,87.7,9326,2869,30.8
Queens,9,Other,2019-20,90027,7831,82196,91.3,842,202,24.0
Queens,9,White,2019-20,246094,21006,225088,91.5,2285,492,21.5
Queens,9,Female,2019-20,1093307,102610,990697,90.6,10200,2539,24.9
Queens,9,Male,2019-20,1307636,151888,1155748,88.4,12197,3518,28.8
Queens,9,Not Poverty,2019-20,584773,48572,536201,91.7,5460,1089,19.9
Queens,9,Poverty,2019-20,1816170,205926,1610244,88.7,16937,4968,29.3
Queens,9,ELL,2019-20,342655,49346,293309,85.6,3353,1236,36.9
Queens,9,Not ELL,2019-20,2058288,205152,1853136,90.0,19044,4821,25.3
Queens,9,All Students,2020-21,3553172,448949,3104223,87.4,20843,6257,30.0
Queens,9,Not SWD,2020-21,2836719,310622,2526097,89.0,16684,4401,26.4
Queens,9,SWD,2020-21,716453,138327,578126,80.7,4159,1856,44.6
Queens,9,Asian,2020-21,950696,65369,885327,93.1,5551,911,16.4
Queens,9,Black,2020-21,642169,106213,535956,83.5,3772,1514,40.1
Queens,9,Hispanic,2020-21,1427293,230706,1196587,83.8,8404,3172,37.7
Queens,9,Other,2020-21,143284,12149,131135,91.5,842,184,21.9
Queens,9,White,2020-21,389730,34512,355218,91.1,2274,476,20.9
Queens,9,Female,2020-21,1627820,163261,1464559,90.0,9573,2415,25.2
Queens,9,Male,2020-21,1925352,285688,1639664,85.2,11270,3842,34.1
Queens,9,Not Poverty,2020-21,906500,85039,821461,90.6,5415,1234,22.8
Queens,9,Poverty,2020-21,2646672,363910,2282762,86.3,15428,5023,32.6
Queens,9,ELL,2020-21,449580,86527,363053,80.8,2718,1173,43.2
Queens,9,Not ELL,2020-21,3103592,362422,2741170,88.3,18125,5084,28.0
Queens,9,All Students,2021-22,3428825,447988,2980837,86.9,21090,7663,36.3
Queens,9,Not SWD,2021-22,2757828,320321,2437507,88.4,17047,5553,32.6
Queens,9,SWD,2021-22,670997,127667,543330,81.0,4043,2110,52.2
Queens,9,Asian,2021-22,910533,74966,835567,91.8,5551,1235,22.2
Queens,9,Black,2021-22,595220,97096,498124,83.7,3684,1679,45.6
Queens,9,Hispanic,2021-22,1476779,223893,1252886,84.8,9138,3843,42.1
Queens,9,Other,2021-22,124286,13826,110460,88.9,762,251,32.9
Queens,9,White,2021-22,322007,38207,283800,88.1,1955,655,33.5
Queens,9,Female,2021-22,1588666,184501,1404165,88.4,9783,3418,34.9
Queens,9,Male,2021-22,1840159,263487,1576672,85.7,11307,4245,37.5
Queens,9,Not Poverty,2021-22,888436,90213,798223,89.8,5573,1600,28.7
Queens,9,Poverty,2021-22,2540389,357775,2182614,85.9,15517,6063,39.1
Queens,9,ELL,2021-22,504351,87338,417013,82.7,3327,1513,45.5
Queens,9,Not ELL,2021-22,2924474,360650,2563824,87.7,17763,6150,34.6
Queens,9,All Students,2022-23,3429997,408996,3021001,88.1,22339,7446,33.3
Queens,9,Not SWD,2022-23,2749723,292623,2457100,89.4,18086,5492,30.4
Queens,9,SWD,2022-23,680274,116373,563901,82.9,4253,1954,45.9
Queens,9,Asian,2022-23,816039,58611,757428,92.8,5167,1053,20.4
Queens,9,Black,2022-23,577568,81836,495732,85.8,3734,1452,38.9
Queens,9,Hispanic,2022-23,1537536,217758,1319778,85.8,10271,4067,39.6
Queens,9,Other,2022-23,182920,17617,165303,90.4,1168,339,29.0
Queens,9,White,2022-23,315934,33174,282760,89.5,1999,535,26.8
Queens,9,Female,2022-23,1614566,s,s,s,s,s,s
Queens,9,Male,2022-23,1814971,236135,1578836,87.0,11867,4141,34.9
Queens,9,Neither male nor female,2022-23,460,s,s,s,s,s,s
Queens,9,Not Poverty,2022-23,830542,75345,755197,90.9,5504,1379,25.1
Queens,9,Poverty,2022-23,2599455,333651,2265804,87.2,16835,6067,36.0
Queens,9,ELL,2022-23,614611,97373,517238,84.2,4658,2136,45.9
Queens,9,Not ELL,2022-23,2815386,311623,2503763,88.9,17681,5310,30.0
Queens,9,All Students,2023-24,3506892,456435,3050457,87.0,22698,7986,35.2
Queens,9,Not SWD,2023-24,2843240,340592,2502648,88.0,18574,6059,32.6
Queens,9,SWD,2023-24,663652,115843,547809,82.5,4138,1937,46.8
Queens,9,Asian,2023-24,819093,60060,759033,92.7,5216,1039,19.9
Queens,9,Black,2023-24,590680,83646,507034,85.8,3805,1493,39.2
Queens,9,Hispanic,2023-24,1667970,266742,1401228,84.0,10979,4689,42.7
Queens,9,Other,2023-24,142049,15288,126761,89.2,889,263,29.6
Queens,9,White,2023-24,287100,30699,256401,89.3,1818,506,27.8
Queens,9,Female,2023-24,1618165,s,s,s,s,s,s
Queens,9,Male,2023-24,1888357,256926,1631431,86.4,12308,4434,36.0
Queens,9,Neither male nor female,2023-24,370,s,s,s,s,s,s
Queens,9,Not Poverty,2023-24,760398,71148,689250,90.6,5137,1291,25.1
Queens,9,Poverty,2023-24,2746494,385287,2361207,86.0,17599,6720,38.2
Queens,9,ELL,2023-24,776232,141142,635090,81.8,5662,2701,47.7
Queens,9,Not ELL,2023-24,2730660,315293,2415367,88.5,17037,5285,31.0
Staten Island,9,All Students,2016-17,857360,118009,738947,86.8,5457,1637,30.9
Staten Island,9,Asian,2016-17,89639,3258,82768,94.6,545,39,10.8
Staten Island,9,Black,2016-17,139663,31222,106818,80.3,908,443,49.1
Staten Island,9,ELL,2016-17,44684,6981,36852,85.5,307,119,33.1
Staten Island,9,Female,2016-17,411267,54440,356824,86.6,2615,772,31.8
Staten Island,9,Hispanic,2016-17,242765,42870,198262,84.9,1548,644,38.5
Staten Island,9,Male,2016-17,446092,63568,382123,86.8,2842,865,30.2
Staten Island,9,Not ELL,2016-17,812676,103075,619358,87.5,4570,1400,30.0
Staten Island,9,Not Poverty,2016-17,341525,35943,305406,88.7,2143,408,23.4
Staten Island,9,Not SWD,2016-17,644318,72965,515220,89.2,3746,958,23.0
Staten Island,9,Other,2016-17,21317,3225,15319,80.8,118,40,35.0
Staten Island,9,Poverty,2016-17,515835,82066,433541,85.9,3314,1229,35.2
Staten Island,9,SWD,2016-17,213042,38489,159154,84.4,1252,581,41.2
Staten Island,9,White,2016-17,363976,35721,324627,91.4,2251,426,18.6
Staten Island,9,All Students,2017-18,831697,101079,730618,88.6,5298,1445,28.2
Staten Island,9,Asian,2017-18,90073,3218,83302,95.6,549,39,8.7
Staten Island,9,Black,2017-18,126646,26805,96250,81.0,813,375,40.8
Staten Island,9,ELL,2017-18,43491,6809,36015,85.5,299,126,40.4
Staten Island,9,Female,2017-18,398519,45782,351846,87.4,2547,667,29.7
Staten Island,9,Hispanic,2017-18,230081,35558,192349,86.1,1476,577,37.7
Staten Island,9,Male,2017-18,433175,55137,376204,88.2,2735,775,29.1
Staten Island,9,Not ELL,2017-18,788206,92099,666770,87.5,4810,1280,29.8
Staten Island,9,Not Poverty,2017-18,341010,27309,313052,92.7,2129,325,16.9
Staten Island,9,Not SWD,2017-18,617356,60553,502712,90.4,3593,844,22.7
Staten Island,9,Other,2017-18,21367,2338,17051,85.6,120,23,21.8
Staten Island,9,Poverty,2017-18,490687,69104,409175,89.4,3071,1038,27.7
Staten Island,9,SWD,2017-18,214341,34506,165997,87.1,1271,507,33.9
Staten Island,9,White,2017-18,363530,32183,328990,91.2,2254,404,23.0
Staten Island,10,All Students,2016-17,761385,80048,681337,88.9,4876,1391,28.9
Staten Island,10,Asian,2016-17,76532,2224,61814,95.8,401,37,11.9
Staten Island,10,Black,2016-17,116679,15092,100935,88.0,764,284,35.3
Staten Island,10,ELL,2016-17,31895,4525,25420,84.5,205,89,45.0
Staten Island,10,Female,2016-17,373401,37478,335395,87.9,2393,691,33.5
Staten Island,10,Hispanic,2016-17,207555,31179,175535,85.2,1336,543,37.6
Staten Island,10,Male,2016-17,387984,42347,344117,89.4,2471,697,26.6
Staten Island,10,Not ELL,2016-17,729490,52934,457053,89.7,3273,919,28.4
Staten Island,10,Not Poverty,2016-17,336055,28088,307099,90.6,2131,462,24.0
Staten Island,10,Not SWD,2016-17,587170,41904,398213,91.8,2816,720,21.9
Staten Island,10,Other,2016-17,19317,1709,11627,87.2,84,25,30.6
Staten Island,10,Poverty,2016-17,425330,51737,372413,88.1,2733,926,32.2
Staten Island,10,SWD,2016-17,174215,21668,113194,86.6,862,374,35.6
Staten Island,10,White,2016-17,341302,27851,308359,91.3,2130,474,22.9
Staten Island,10,All Students,2017-18,801114,83688,717070,88.5,5136,1422,31.1
Staten Island,10,Asian,2017-18,92607,2804,84322,96.0,543,33,10.1
Staten Island,10,Black,2017-18,122418,17947,90041,83.0,716,317,46.5
Staten Island,10,ELL,2017-18,41420,5163,35425,88.9,280,108,33.1
Staten Island,10,Female,2017-18,390069,39501,350568,88.6,2484,677,31.6
Staten Island,10,Hispanic,2017-18,222503,31775,190728,87.2,1453,566,33.3
Staten Island,10,Male,2017-18,411045,44187,366502,88.4,2652,745,31.0
Staten Island,10,Not ELL,2017-18,759694,72676,655166,90.2,4645,1212,27.4
Staten Island,10,Not Poverty,2017-18,329802,22682,306230,90.8,2073,336,22.9
Staten Island,10,Not SWD,2017-18,616455,44685,416981,91.1,2968,768,23.6
Staten Island,10,Other,2017-18,15571,2312,11466,83.5,87,29,32.9
Staten Island,10,Poverty,2017-18,471312,59556,400664,87.6,2997,1054,33.6
Staten Island,10,SWD,2017-18,184659,23703,117890,85.6,920,427,41.8
Staten Island,10,White,2017-18,348015,26233,321426,89.5,2194,428,28.1
Staten Island,11,All Students,2016-17,682558,56548,624260,90.9,4282,992,27.3
Staten Island,11,Asian,2016-17,80163,2379,64173,96.1,412,30,8.8
Staten Island,11,Black,2016-17,83868,8497,71830,88.8,518,164,37.3
Staten Island,11,ELL,2016-17,17328,1707,12313,86.6,89,24,28.2
Staten Island,11,Female,2016-17,327002,27851,298623,89.9,2046,465,29.8
Staten Island,11,Hispanic,2016-17,155656,15828,138870,90.4,977,299,27.5
Staten Island,11,Male,2016-17,355556,28697,325637,91.3,2236,527,27.1
Staten Island,11,Not ELL,2016-17,665230,51988,570026,90.7,3913,644,28.8
Staten Island,11,Not Poverty,2016-17,328002,23456,304194,92.6,2050,383,22.4
Staten Island,11,Not SWD,2016-17,547482,37439,459516,92.4,3114,625,21.2
Staten Island,11,Other,2016-17,9554,517,7080,92.8,47,7,17.4
Staten Island,11,Poverty,2016-17,354556,33092,320066,89.9,2232,609,30.8
Staten Island,11,SWD,2016-17,135076,17309,117299,88.6,864,352,36.0
Staten Island,11,White,2016-17,353317,27803,324106,91.0,2202,461,25.6
Staten Island,11,All Students,2017-18,690736,54243,560794,90.3,3848,898,27.1
Staten Island,11,Asian,2017-18,77343,3465,71797,94.7,465,34,9.4
Staten Island,11,Black,2017-18,84465,9800,70577,88.6,511,157,29.6
Staten Island,11,ELL,2017-18,20685,2704,15169,83.0,122,49,42.1
Staten Island,11,Female,2017-18,340569,30100,309934,89.8,2117,432,29.9
Staten Island,11,Hispanic,2017-18,165955,18657,146286,88.3,1045,308,31.2
Staten Island,11,Male,2017-18,350167,27836,290109,90.6,1997,466,25.1
Staten Island,11,Not ELL,2017-18,670051,53752,548850,89.1,3763,637,30.7
Staten Island,11,Not Poverty,2017-18,307497,21896,285244,91.6,1911,333,22.6
Staten Island,11,Not SWD,2017-18,534909,32032,387049,92.5,2619,498,19.0
Staten Island,11,Other,2017-18,12067,636,7619,90.9,51,10,23.0
Staten Island,11,Poverty,2017-18,383239,33664,292805,89.6,2054,583,29.8
Staten Island,11,SWD,2017-18,155827,20739,123741,86.8,917,385,38.7
Staten Island,11,White,2017-18,350906,27783,319280,91.0,2157,460,26.4
Staten Island,12,All Students,2016-17,666214,73964,592250,88.4,4155,1507,37.2
Staten Island,12,Asian,2016-17,73180,3272,55197,94.6,361,44,13.3
Staten Island,12,Black,2016-17,87762,11530,72646,85.8,546,237,45.3
Staten Island,12,ELL,2016-17,11233,1316,7417,85.7,52,25,46.9
Staten Island,12,Female,2016-17,309537,34159,275378,88.1,1927,709,39.9
Staten Island,12,Hispanic,2016-17,147785,19669,128116,86.9,922,401,42.4
Staten Island,12,Male,2016-17,356677,39805,316872,88.4,2228,798,36.4
Staten Island,12,Not ELL,2016-17,654981,44562,370225,88.4,2574,915,37.0
Staten Island,12,Not Poverty,2016-17,336819,35602,301217,88.5,2094,721,36.3
Staten Island,12,Not SWD,2016-17,526530,43921,367149,89.4,2558,908,34.8
Staten Island,12,Other,2016-17,6604,403,2525,85.1,18,7,42.2
Staten Island,12,Poverty,2016-17,329395,38362,291033,88.0,2061,786,38.8
Staten Island,12,SWD,2016-17,139684,14777,79918,85.8,607,298,46.1
Staten Island,12,White,2016-17,350883,37270,313613,88.9,2171,781,35.8
Staten Island,12,All Students,2017-18,683614,78284,605330,87.3,4200,1426,37.3
Staten Island,12,Asian,2017-18,81520,3540,61463,94.3,398,53,14.7
Staten Island,12,Black,2017-18,93240,13146,70785,82.4,525,225,50.6
Staten Island,12,ELL,2017-18,13127,2601,8450,78.9,64,30,46.2
Staten Island,12,Female,2017-18,322073,35465,286608,86.9,1979,648,37.0
Staten Island,12,Hispanic,2017-18,159089,23129,135960,86.0,982,408,42.7
Staten Island,12,Male,2017-18,361541,42819,318722,87.2,2221,778,38.1
Staten Island,12,Not ELL,2017-18,670487,47460,365094,87.1,2538,813,36.7
Staten Island,12,Not Poverty,2017-18,289724,27391,261799,88.8,1778,505,31.9
Staten Island,12,Not SWD,2017-18,540242,45274,373656,88.6,2580,869,34.3
Staten Island,12,Other,2017-18,7194,371,3088,89.9,21,8,31.7
Staten Island,12,Poverty,2017-18,393890,50043,337580,86.7,2383,907,40.7
Staten Island,12,SWD,2017-18,143372,26228,116655,82.9,871,455,51.4
Staten Island,12,White,2017-18,342571,34931,302282,87.9,2058,666,35.6
Staten Island,10,All Students,2018-19,813241,82791,730450,89.8,5074,1353,26.7
Staten Island,10,Not SWD,2018-19,616659,51433,565226,91.7,3850,835,21.7
Staten Island,10,SWD,2018-19,196582,31358,165224,84.0,1224,518,42.3
Staten Island,10,Asian,2018-19,95591,3544,92047,96.3,587,56,9.5
Staten Island,10,Black,2018-19,114915,20160,94755,82.5,741,311,42.0
Staten Island,10,Hispanic,2018-19,221548,30796,190752,86.1,1401,533,38.0
Staten Island,10,Other,2018-19,10888,1632,9256,85.0,71,23,32.4
Staten Island,10,White,2018-19,370299,26659,343640,92.8,2274,430,18.9
Staten Island,10,Female,2018-19,397327,39285,358042,90.1,2461,642,26.1
Staten Island,10,Male,2018-19,415914,43506,372408,89.5,2613,711,27.2
Staten Island,10,Not Poverty,2018-19,348445,21653,326792,93.8,2154,359,16.7
Staten Island,10,Poverty,2018-19,464796,61138,403658,86.8,2920,994,34.0
Staten Island,10,ELL,2018-19,41282,5232,36050,87.3,275,102,37.1
Staten Island,10,Not ELL,2018-19,771959,77559,694400,90.0,4799,1251,26.1
Staten Island,10,All Students,2019-20,525292,49529,475763,90.6,4901,1263,25.8
Staten Island,10,Not SWD,2019-20,401516,31029,370487,92.3,3747,784,20.9
Staten Island,10,SWD,2019-20,123776,18500,105276,85.1,1154,479,41.5
Staten Island,10,Asian,2019-20,66045,2116,63929,96.8,610,47,7.7
Staten Island,10,Black,2019-20,77581,10789,66792,86.1,744,301,40.5
Staten Island,10,Hispanic,2019-20,143048,18440,124608,87.1,1339,470,35.1
Staten Island,10,Other,2019-20,12067,1646,10421,86.4,115,40,34.8
Staten Island,10,White,2019-20,226551,16538,210013,92.7,2093,405,19.4
Staten Island,10,Female,2019-20,259442,23384,236058,91.0,2425,613,25.3
Staten Island,10,Male,2019-20,265850,26145,239705,90.2,2476,650,26.3
Staten Island,10,Not Poverty,2019-20,219933,13850,206083,93.7,2038,331,16.2
Staten Island,10,Poverty,2019-20,305359,35679,269680,88.3,2863,932,32.6
Staten Island,10,ELL,2019-20,28717,3651,25066,87.3,280,97,34.6
Staten Island,10,Not ELL,2019-20,496575,45878,450697,90.8,4621,1166,25.2
Staten Island,10,All Students,2020-21,833405,127756,705649,84.7,4866,1645,33.8
Staten Island,10,Not SWD,2020-21,616843,75663,541180,87.7,3598,1008,28.0
Staten Island,10,SWD,2020-21,216562,52093,164469,75.9,1268,637,50.2
Staten Island,10,Asian,2020-21,103966,5987,97979,94.2,602,73,12.1
Staten Island,10,Black,2020-21,115733,33651,82082,70.9,683,410,60.0
Staten Island,10,Hispanic,2020-21,246391,53106,193285,78.4,1447,695,48.0
Staten Island,10,Other,2020-21,21955,3331,18624,84.8,129,45,34.9
Staten Island,10,White,2020-21,345360,31681,313679,90.8,2005,422,21.0
Staten Island,10,Female,2020-21,404120,52663,351457,87.0,2351,690,29.3
Staten Island,10,Male,2020-21,429285,75093,354192,82.5,2515,955,38.0
Staten Island,10,Not Poverty,2020-21,327259,27341,299918,91.6,1908,386,20.2
Staten Island,10,Poverty,2020-21,506146,100415,405731,80.2,2958,1259,42.6
Staten Island,10,ELL,2020-21,45834,11399,34435,75.1,273,144,52.7
Staten Island,10,Not ELL,2020-21,787571,116357,671214,85.2,4593,1501,32.7
Staten Island,10,All Students,2021-22,796236,96427,699809,87.9,4859,1780,36.6
Staten Island,10,Not SWD,2021-22,603405,58868,544537,90.2,3680,1116,30.3
Staten Island,10,SWD,2021-22,192831,37559,155272,80.5,1179,664,56.3
Staten Island,10,Asian,2021-22,128535,5641,122894,95.6,772,93,12.0
Staten Island,10,Black,2021-22,100843,20628,80215,79.5,631,339,53.7
Staten Island,10,Hispanic,2021-22,240787,35932,204855,85.1,1493,723,48.4
Staten Island,10,Other,2021-22,21351,2617,18734,87.7,129,45,34.9
Staten Island,10,White,2021-22,304720,31609,273111,89.6,1834,580,31.6
Staten Island,10,Female,2021-22,378901,44532,334369,88.2,2312,836,36.2
Staten Island,10,Male,2021-22,417335,51895,365440,87.6,2547,944,37.1
Staten Island,10,Not Poverty,2021-22,305921,25199,280722,91.8,1848,460,24.9
Staten Island,10,Poverty,2021-22,490315,71228,419087,85.5,3011,1320,43.8
Staten Island,10,ELL,2021-22,44426,6551,37875,85.3,296,137,46.3
Staten Island,10,Not ELL,2021-22,751810,89876,661934,88.0,4563,1643,36.0
Staten Island,10,All Students,2022-23,771694,76916,694778,90.0,4863,1416,29.1
Staten Island,10,Not SWD,2022-23,573313,45992,527321,92.0,3612,828,22.9
Staten Island,10,SWD,2022-23,198381,30924,167457,84.4,1251,588,47.0
Staten Island,10,Asian,2022-23,133254,4388,128866,96.7,819,61,7.4
Staten Island,10,Black,2022-23,95582,17016,78566,82.2,623,317,50.9
Staten Island,10,Hispanic,2022-23,243949,32179,211770,86.8,1555,598,38.5
Staten Island,10,Other,2022-23,18037,2294,15743,87.3,119,48,40.3
Staten Island,10,White,2022-23,280872,21039,259833,92.5,1747,392,22.4
Staten Island,10,Female,2022-23,363872,s,s,s,s,s,s
Staten Island,10,Male,2022-23,407530,42223,365307,89.6,2566,768,29.9
Staten Island,10,Neither male nor female,2022-23,292,s,s,s,s,s,s
Staten Island,10,Not Poverty,2022-23,290177,19058,271119,93.4,1806,314,17.4
Staten Island,10,Poverty,2022-23,481517,57858,423659,88.0,3057,1102,36.0
Staten Island,10,ELL,2022-23,59199,7805,51394,86.8,396,154,38.9
Staten Island,10,Not ELL,2022-23,712495,69111,643384,90.3,4467,1262,28.3
Staten Island,10,All Students,2023-24,765637,75238,690399,90.2,4804,1321,27.5
Staten Island,10,Not SWD,2023-24,572112,44445,527667,92.2,3586,768,21.4
Staten Island,10,SWD,2023-24,193525,30793,162732,84.1,1222,555,45.4
Staten Island,10,Asian,2023-24,139740,4852,134888,96.5,860,65,7.6
Staten Island,10,Black,2023-24,95382,15545,79837,83.7,613,270,44.0
Staten Island,10,Hispanic,2023-24,259123,33003,226120,87.3,1659,612,36.9
Staten Island,10,Other,2023-24,21835,2700,19135,87.6,134,46,34.3
Staten Island,10,White,2023-24,249557,19138,230419,92.3,1539,329,21.4
Staten Island,10,Female,2023-24,359488,s,s,s,s,s,s
Staten Island,10,Male,2023-24,405817,40727,365090,90.0,2559,711,27.8
Staten Island,10,Neither male nor female,2023-24,332,s,s,s,s,s,s
Staten Island,10,Not Poverty,2023-24,263701,16872,246829,93.6,1631,273,16.7
Staten Island,10,Poverty,2023-24,501936,58366,443570,88.4,3174,1049,33.0
Staten Island,10,ELL,2023-24,57118,7252,49866,87.3,395,156,39.5
Staten Island,10,Not ELL,2023-24,708519,67986,640533,90.4,4409,1165,26.4
Staten Island,11,All Students,2018-19,758285,64743,693542,91.5,4644,1015,21.9
Staten Island,11,Not SWD,2018-19,584937,40983,543954,93.0,3580,620,17.3
Staten Island,11,SWD,2018-19,173348,23760,149588,86.3,1064,395,37.1
Staten Island,11,Asian,2018-19,95416,3702,91714,96.1,578,43,7.4
Staten Island,11,Black,2018-19,98270,12797,85473,87.0,617,218,35.3
Staten Island,11,Hispanic,2018-19,196057,22847,173210,88.3,1205,367,30.5
Staten Island,11,Other,2018-19,8860,1253,7607,85.9,56,20,35.7
Staten Island,11,White,2018-19,359682,24144,335538,93.3,2188,367,16.8
Staten Island,11,Female,2018-19,367292,30297,336995,91.8,2251,480,21.3
Staten Island,11,Male,2018-19,390993,34446,356547,91.2,2393,535,22.4
Staten Island,11,Not Poverty,2018-19,322875,18332,304543,94.3,1957,255,13.0
Staten Island,11,Poverty,2018-19,435410,46411,388999,89.3,2687,760,28.3
Staten Island,11,ELL,2018-19,30512,4179,26333,86.3,200,74,37.0
Staten Island,11,Not ELL,2018-19,727773,60564,667209,91.7,4444,941,21.2
Staten Island,11,All Students,2019-20,488724,40298,448426,91.8,4502,947,21.0
Staten Island,11,Not SWD,2019-20,370078,24901,345177,93.3,3411,547,16.0
Staten Island,11,SWD,2019-20,118646,15397,103249,87.0,1091,400,36.7
Staten Island,11,Asian,2019-20,64897,2628,62269,96.0,596,55,9.2
Staten Island,11,Black,2019-20,56784,7889,48895,86.1,532,175,32.9
Staten Island,11,Hispanic,2019-20,124423,13314,111109,89.3,1152,338,29.3
Staten Island,11,Other,2019-20,6081,519,5562,91.5,57,13,22.8
Staten Island,11,White,2019-20,236539,15948,220591,93.3,2165,366,16.9
Staten Island,11,Female,2019-20,240002,19579,220423,91.8,2211,451,20.4
Staten Island,11,Male,2019-20,248722,20719,228003,91.7,2291,496,21.6
Staten Island,11,Not Poverty,2019-20,216851,12399,204452,94.3,1991,288,14.5
Staten Island,11,Poverty,2019-20,271873,27899,243974,89.7,2511,659,26.2
Staten Island,11,ELL,2019-20,21539,3097,18442,85.6,210,81,38.6
Staten Island,11,Not ELL,2019-20,467185,37201,429984,92.0,4292,866,20.2
Staten Island,11,All Students,2020-21,786198,104550,681648,86.7,4581,1398,30.5
Staten Island,11,Not SWD,2020-21,597246,66724,530522,88.8,3479,898,25.8
Staten Island,11,SWD,2020-21,188952,37826,151126,80.0,1102,500,45.4
Staten Island,11,Asian,2020-21,106113,4805,101308,95.5,615,62,10.1
Staten Island,11,Black,2020-21,105492,26588,78904,74.8,617,335,54.3
Staten Island,11,Hispanic,2020-21,202222,40235,161987,80.1,1186,540,45.5
Staten Island,11,Other,2020-21,15672,2257,13415,85.6,92,33,35.9
Staten Island,11,White,2020-21,356699,30665,326034,91.4,2071,428,20.7
Staten Island,11,Female,2020-21,390498,43224,347274,88.9,2270,609,26.8
Staten Island,11,Male,2020-21,395700,61326,334374,84.5,2311,789,34.1
Staten Island,11,Not Poverty,2020-21,325859,27177,298682,91.7,1894,377,19.9
Staten Island,11,Poverty,2020-21,460339,77373,382966,83.2,2687,1021,38.0
Staten Island,11,ELL,2020-21,45619,8999,36620,80.3,272,128,47.1
Staten Island,11,Not ELL,2020-21,740579,95551,645028,87.1,4309,1270,29.5
Staten Island,11,All Students,2021-22,773267,94366,678901,87.8,4670,1746,37.4
Staten Island,11,Not SWD,2021-22,576494,56910,519584,90.1,3485,1107,31.8
Staten Island,11,SWD,2021-22,196773,37456,159317,81.0,1185,639,53.9
Staten Island,11,Asian,2021-22,103072,5931,97141,94.2,616,102,16.6
Staten Island,11,Black,2021-22,98763,17018,81745,82.8,606,287,47.4
Staten Island,11,Hispanic,2021-22,220074,33839,186235,84.6,1340,607,45.3
Staten Island,11,Other,2021-22,19915,2579,17336,87.0,120,47,39.2
Staten Island,11,White,2021-22,331443,34999,296444,89.4,1988,703,35.4
Staten Island,11,Female,2021-22,372197,44295,327902,88.1,2251,831,36.9
Staten Island,11,Male,2021-22,401070,50071,350999,87.5,2419,915,37.8
Staten Island,11,Not Poverty,2021-22,325668,30096,295572,90.8,1965,592,30.1
Staten Island,11,Poverty,2021-22,447599,64270,383329,85.6,2705,1154,42.7
Staten Island,11,ELL,2021-22,44408,6902,37506,84.5,281,126,44.8
Staten Island,11,Not ELL,2021-22,728859,87464,641395,88.0,4389,1620,36.9
Staten Island,11,All Students,2022-23,734324,69829,664495,90.5,4582,1245,27.2
Staten Island,11,Not SWD,2022-23,573099,44363,528736,92.3,3569,790,22.1
Staten Island,11,SWD,2022-23,161225,25466,135759,84.2,1013,455,44.9
Staten Island,11,Asian,2022-23,128081,4743,123338,96.3,787,72,9.1
Staten Island,11,Black,2022-23,84420,13788,70632,83.7,537,245,45.6
Staten Island,11,Hispanic,2022-23,217125,27032,190093,87.6,1369,495,36.2
Staten Island,11,Other,2022-23,11933,1402,10531,88.3,76,26,34.2
